layer,design,baseline,percent,mean_overlap,min_overlap,max_overlap,groups,query_rows,boundary_tie_rows
1,drum4,float,5,0.9522008228201706,0.4,0.9855421686746986,1200,111240,0
1,drum4,float,10,0.9598049265646492,0.6,0.9864583333333335,1200,111240,2
1,drum4,float,15,0.9631968453183959,0.6923076923076923,0.9868637110016423,1200,111240,0
1,drum4,float,20,0.9657328238655377,0.7222222222222222,0.9810924369747892,1200,111240,2
1,drum4,float,25,0.968150456639798,0.7619047619047619,0.9819214876033054,1200,111240,2
1,drum4,float,30,0.9707773676107422,0.8,0.9845545977011502,1200,111240,2
1,drum4,float,35,0.9734831238014616,0.8125,0.9861111111111112,1200,111240,1
1,drum4,float,40,0.975904992121019,0.8529411764705882,0.9877076411960132,1200,111240,3
1,drum4,float,45,0.9782975441084724,0.8571428571428571,0.9909564264181965,1200,111240,1
1,drum4,float,50,0.9802612067283444,0.8666666666666667,0.9913466738777719,1200,111240,0
1,drum4,quantized_exact,5,0.9521965265089919,0.4,0.9855421686746986,1200,111240,0
1,drum4,quantized_exact,10,0.9598042586280751,0.6,0.9864583333333335,1200,111240,2
1,drum4,quantized_exact,15,0.9631986068776428,0.6923076923076923,0.9868637110016423,1200,111240,0
1,drum4,quantized_exact,20,0.9657355930083796,0.7222222222222222,0.9810924369747892,1200,111240,2
1,drum4,quantized_exact,25,0.9681495549309425,0.7619047619047619,0.9819214876033054,1200,111240,2
1,drum4,quantized_exact,30,0.9707776167758192,0.8,0.9845545977011502,1200,111240,2
1,drum4,quantized_exact,35,0.9734836189742458,0.8125,0.9861111111111112,1200,111240,1
1,drum4,quantized_exact,40,0.9759050559719443,0.8529411764705882,0.9877076411960132,1200,111240,3
1,drum4,quantized_exact,45,0.9782959160549323,0.8571428571428571,0.9909564264181965,1200,111240,1
1,drum4,quantized_exact,50,0.9802607769494646,0.8666666666666667,0.9913466738777719,1200,111240,0
1,drum6,float,5,0.9872394140477183,0.6,1.0,1200,111240,0
1,drum6,float,10,0.9890400945239143,0.7777777777777778,1.0,1200,111240,0
1,drum6,float,15,0.9897842174591892,0.8,0.99812382739212,1200,111240,0
1,drum6,float,20,0.9904627488135348,0.8823529411764706,0.9971988795518205,1200,111240,0
1,drum6,float,25,0.9909644658409352,0.8636363636363636,0.9965156794425085,1200,111240,0
1,drum6,float,30,0.9917803966491874,0.8846153846153846,0.9971264367816093,1200,111240,0
1,drum6,float,35,0.9924709112960092,0.9,0.9975903614457833,1200,111240,0
1,drum6,float,40,0.9931186273080335,0.918918918918919,0.9978738483345144,1200,111240,0
1,drum6,float,45,0.9938004537778626,0.9230769230769231,0.9982954545454544,1200,111240,0
1,drum6,float,50,0.9944368222121506,0.9333333333333333,0.9988525530694204,1200,111240,0
1,drum6,quantized_exact,5,0.9872337411183894,0.6,1.0,1200,111240,0
1,drum6,quantized_exact,10,0.9890422793926973,0.7777777777777778,1.0,1200,111240,0
1,drum6,quantized_exact,15,0.9897877584259771,0.8,0.99812382739212,1200,111240,0
1,drum6,quantized_exact,20,0.9904656864637991,0.8823529411764706,0.9971988795518205,1200,111240,0
1,drum6,quantized_exact,25,0.9909640098189757,0.8636363636363636,0.9965156794425085,1200,111240,0
1,drum6,quantized_exact,30,0.991782978986904,0.8846153846153846,0.9971264367816093,1200,111240,0
1,drum6,quantized_exact,35,0.9924712947258673,0.9,0.9975903614457833,1200,111240,0
1,drum6,quantized_exact,40,0.9931166977638418,0.918918918918919,0.9978738483345144,1200,111240,0
1,drum6,quantized_exact,45,0.9938023823397089,0.9230769230769231,0.9982954545454544,1200,111240,0
1,drum6,quantized_exact,50,0.9944367968917015,0.9333333333333333,0.9988525530694204,1200,111240,0
1,exact_int16,float,5,0.9999471932748452,0.8,1.0,1200,111240,0
1,exact_int16,float,10,0.9999625855563841,0.8888888888888888,1.0,1200,111240,0
1,exact_int16,float,15,0.9999645104877878,0.9230769230769231,1.0,1200,111240,0
1,exact_int16,float,20,0.9999704488768266,0.9411764705882353,1.0,1200,111240,0
1,exact_int16,float,25,0.9999674040647016,0.9523809523809523,1.0,1200,111240,0
1,exact_int16,float,30,0.999977140591988,0.96,1.0,1200,111240,0
1,exact_int16,float,35,0.9999719092943489,0.9655172413793104,1.0,1200,111240,0
1,exact_int16,float,40,0.9999739622361022,0.9705882352941176,1.0,1200,111240,0
1,exact_int16,float,45,0.9999743732029825,0.972972972972973,1.0,1200,111240,0
1,exact_int16,float,50,0.9999845326377084,0.975609756097561,1.0,1200,111240,0
1,exact_int16,quantized_exact,5,1.0,1.0,1.0,1200,111240,0
1,exact_int16,quantized_exact,10,1.0,1.0,1.0,1200,111240,0
1,exact_int16,quantized_exact,15,1.0,1.0,1.0,1200,111240,0
1,exact_int16,quantized_exact,20,1.0,1.0,1.0,1200,111240,0
1,exact_int16,quantized_exact,25,1.0,1.0,1.0,1200,111240,0
1,exact_int16,quantized_exact,30,1.0,1.0,1.0,1200,111240,0
1,exact_int16,quantized_exact,35,1.0,1.0,1.0,1200,111240,0
1,exact_int16,quantized_exact,40,1.0,1.0,1.0,1200,111240,0
1,exact_int16,quantized_exact,45,1.0,1.0,1.0,1200,111240,0
1,exact_int16,quantized_exact,50,1.0,1.0,1.0,1200,111240,0
1,mitchell,float,5,0.9790615553215605,0.6,0.9978494623655914,1200,111240,0
1,mitchell,float,10,0.9823190061649071,0.7,0.9978260869565218,1200,111240,0
1,mitchell,float,15,0.9833987892936307,0.7857142857142857,0.99718574108818,1200,111240,0
1,mitchell,float,20,0.9846588783317335,0.8235294117647058,0.9940000000000002,1200,111240,0
1,mitchell,float,25,0.9857646644721741,0.84,0.9931607230092819,1200,111240,0
1,mitchell,float,30,0.986833996725069,0.8518518518518519,0.9946236559139784,1200,111240,0
1,mitchell,float,35,0.9880452930686913,0.9,0.9951428571428571,1200,111240,0
1,mitchell,float,40,0.9890719022047547,0.8974358974358975,0.9959425717852686,1200,111240,0
1,mitchell,float,45,0.9901847715119385,0.9024390243902439,0.996437380104138,1200,111240,0
1,mitchell,float,50,0.9911394832413477,0.9047619047619048,0.9967540574282144,1200,111240,1
1,mitchell,quantized_exact,5,0.9790526980878621,0.6,0.9978494623655914,1200,111240,0
1,mitchell,quantized_exact,10,0.9823203850886212,0.7,0.9978260869565218,1200,111240,0
1,mitchell,quantized_exact,15,0.9833934901117444,0.7857142857142857,0.99718574108818,1200,111240,0
1,mitchell,quantized_exact,20,0.9846601257316274,0.8235294117647058,0.9940000000000002,1200,111240,0
1,mitchell,quantized_exact,25,0.985760244965719,0.84,0.9931607230092819,1200,111240,0
1,mitchell,quantized_exact,30,0.9868326966981499,0.8518518518518519,0.9946236559139784,1200,111240,0
1,mitchell,quantized_exact,35,0.9880481140722478,0.9,0.9951428571428571,1200,111240,0
1,mitchell,quantized_exact,40,0.9890753848743202,0.8974358974358975,0.9959425717852686,1200,111240,0
1,mitchell,quantized_exact,45,0.9901863447515503,0.9024390243902439,0.996437380104138,1200,111240,0
1,mitchell,quantized_exact,50,0.9911395604683526,0.9047619047619048,0.9967540574282144,1200,111240,1
2,dlzs_comp_k,float,5,0.9193395824928747,0.3333333333333333,0.9728395061728393,1200,111240,0
2,dlzs_comp_k,float,10,0.9382568692991902,0.5555555555555556,0.9844961240310075,1200,111240,0
2,dlzs_comp_k,float,15,0.9431773373810253,0.6428571428571429,0.9753968253968259,1200,111240,0
2,dlzs_comp_k,float,20,0.9476684241132844,0.65,0.9724037763253441,1200,111240,0
2,dlzs_comp_k,float,25,0.9516808303028582,0.7142857142857143,0.9679752066115697,1200,111240,1
2,dlzs_comp_k,float,30,0.9560862849691445,0.7692307692307693,0.9704968944099375,1200,111240,1
2,dlzs_comp_k,float,35,0.960377875596847,0.75,0.973932877158683,1200,111240,0
2,dlzs_comp_k,float,40,0.9644226635662327,0.7948717948717948,0.9779670975323143,1200,111240,0
2,dlzs_comp_k,float,45,0.9680619576928342,0.813953488372093,0.9806609547123629,1200,111240,0
2,dlzs_comp_k,float,50,0.971066011754674,0.8367346938775511,0.9827493261455515,1200,111240,0
2,dlzs_comp_k,quantized_exact,5,0.9193430565068837,0.3333333333333333,0.9728395061728393,1200,111240,0
2,dlzs_comp_k,quantized_exact,10,0.9382559009876388,0.5555555555555556,0.9844961240310075,1200,111240,0
2,dlzs_comp_k,quantized_exact,15,0.9431762051739324,0.6428571428571429,0.9753968253968259,1200,111240,0
2,dlzs_comp_k,quantized_exact,20,0.9476672379527762,0.65,0.9716775599128533,1200,111240,0
2,dlzs_comp_k,quantized_exact,25,0.9516809156585009,0.7142857142857143,0.9679752066115697,1200,111240,1
2,dlzs_comp_k,quantized_exact,30,0.9560855247631861,0.7692307692307693,0.9704968944099375,1200,111240,1
2,dlzs_comp_k,quantized_exact,35,0.9603762159931195,0.75,0.973932877158683,1200,111240,0
2,dlzs_comp_k,quantized_exact,40,0.9644222583403345,0.7948717948717948,0.9779670975323143,1200,111240,0
2,dlzs_comp_k,quantized_exact,45,0.9680627398906868,0.813953488372093,0.9806609547123629,1200,111240,0
2,dlzs_comp_k,quantized_exact,50,0.9710643480301777,0.8367346938775511,0.9827493261455515,1200,111240,0
2,dlzs_comp_q,float,5,0.9460094735861972,0.4,0.9901234567901234,1200,111240,0
2,dlzs_comp_q,float,10,0.955258498036491,0.5555555555555556,0.9913043478260871,1200,111240,0
2,dlzs_comp_q,float,15,0.9569959135799604,0.5333333333333333,0.9835164835164831,1200,111240,0
2,dlzs_comp_q,float,20,0.9589049777259459,0.65,0.97609819121447,1200,111240,0
2,dlzs_comp_q,float,25,0.9614584866707431,0.72,0.9771505376344082,1200,111240,0
2,dlzs_comp_q,float,30,0.9642883697749646,0.7407407407407407,0.9757326007326008,1200,111240,0
2,dlzs_comp_q,float,35,0.9673679140636674,0.7419354838709677,0.9785902503293802,1200,111240,0
2,dlzs_comp_q,float,40,0.9703039795288675,0.7941176470588235,0.9788484136310222,1200,111240,0
2,dlzs_comp_q,float,45,0.9732105414166035,0.8181818181818182,0.9817460317460324,1200,111240,2
2,dlzs_comp_q,float,50,0.975717599839442,0.8222222222222222,0.9850505050505053,1200,111240,0
2,dlzs_comp_q,quantized_exact,5,0.9460097473322886,0.4,0.9901234567901234,1200,111240,0
2,dlzs_comp_q,quantized_exact,10,0.9552513972326111,0.5555555555555556,0.9913043478260871,1200,111240,0
2,dlzs_comp_q,quantized_exact,15,0.9569955173594519,0.5333333333333333,0.9835164835164831,1200,111240,0
2,dlzs_comp_q,quantized_exact,20,0.9589065069704177,0.65,0.97609819121447,1200,111240,0
2,dlzs_comp_q,quantized_exact,25,0.9614582549418708,0.72,0.9771505376344082,1200,111240,0
2,dlzs_comp_q,quantized_exact,30,0.9642896122270842,0.7407407407407407,0.9757326007326008,1200,111240,0
2,dlzs_comp_q,quantized_exact,35,0.96736881113692,0.7419354838709677,0.9785902503293802,1200,111240,0
2,dlzs_comp_q,quantized_exact,40,0.9703055050110432,0.7941176470588235,0.9788484136310222,1200,111240,0
2,dlzs_comp_q,quantized_exact,45,0.9732107680291116,0.8181818181818182,0.9817460317460324,1200,111240,2
2,dlzs_comp_q,quantized_exact,50,0.9757215650424572,0.8222222222222222,0.9850505050505053,1200,111240,0
2,dlzs_snap_k,float,5,0.8581211564294086,0.2,0.945454545454545,1200,111240,0
2,dlzs_snap_k,float,10,0.8874589419180271,0.4,0.9655913978494627,1200,111240,0
2,dlzs_snap_k,float,15,0.8987989528613237,0.4375,0.9537337662337666,1200,111240,0
2,dlzs_snap_k,float,20,0.9065706953957299,0.5,0.9454806312769,1200,111240,0
2,dlzs_snap_k,float,25,0.9140528445519915,0.5217391304347826,0.9427437641723341,1200,111240,1
2,dlzs_snap_k,float,30,0.9214672629015439,0.6428571428571429,0.9450602409638554,1200,111240,0
2,dlzs_snap_k,float,35,0.9287667378623337,0.65625,0.9506172839506173,1200,111240,0
2,dlzs_snap_k,float,40,0.9355882449859005,0.7142857142857143,0.9567474048442896,1200,111240,0
2,dlzs_snap_k,float,45,0.9422812369503515,0.7142857142857143,0.9596083231334157,1200,111240,1
2,dlzs_snap_k,float,50,0.9478285172784907,0.7209302325581395,0.9658580413297386,1200,111240,0
2,dlzs_snap_k,quantized_exact,5,0.8581194368054018,0.2,0.945454545454545,1200,111240,0
2,dlzs_snap_k,quantized_exact,10,0.8874608556695586,0.4,0.9655913978494627,1200,111240,0
2,dlzs_snap_k,quantized_exact,15,0.8988024764073766,0.4375,0.9537337662337666,1200,111240,0
2,dlzs_snap_k,quantized_exact,20,0.9065692838069621,0.5,0.9454806312769,1200,111240,0
2,dlzs_snap_k,quantized_exact,25,0.9140549343455371,0.5217391304347826,0.9427437641723341,1200,111240,1
2,dlzs_snap_k,quantized_exact,30,0.921467685801258,0.6428571428571429,0.9450602409638554,1200,111240,0
2,dlzs_snap_k,quantized_exact,35,0.9287683092251469,0.65625,0.9506172839506173,1200,111240,0
2,dlzs_snap_k,quantized_exact,40,0.935586687647964,0.7142857142857143,0.9567474048442896,1200,111240,0
2,dlzs_snap_k,quantized_exact,45,0.9422814341914606,0.7142857142857143,0.9596083231334157,1200,111240,1
2,dlzs_snap_k,quantized_exact,50,0.9478282104381182,0.7209302325581395,0.9658580413297386,1200,111240,0
2,dlzs_snap_q,float,5,0.9011807675201442,0.2,0.9670588235294114,1200,111240,0
2,dlzs_snap_q,float,10,0.9185789031710571,0.4444444444444444,0.9768421052631578,1200,111240,0
2,dlzs_snap_q,float,15,0.9221918908143487,0.4666666666666667,0.968325791855203,1200,111240,1
2,dlzs_snap_q,float,20,0.9256390961552126,0.5789473684210527,0.953781512605041,1200,111240,0
2,dlzs_snap_q,float,25,0.929780616122796,0.6153846153846154,0.9488659793814431,1200,111240,1
2,dlzs_snap_q,float,30,0.9348710871288731,0.65625,0.953369530501438,1200,111240,0
2,dlzs_snap_q,float,35,0.9404643282300913,0.6176470588235294,0.9560117302052792,1200,111240,2
2,dlzs_snap_q,float,40,0.9459606806575636,0.6410256410256411,0.9613636363636362,1200,111240,0
2,dlzs_snap_q,float,45,0.951105244829775,0.7045454545454546,0.9678571428571434,1200,111240,0
2,dlzs_snap_q,float,50,0.9556197884053642,0.7346938775510204,0.9750224618149136,1200,111240,2
2,dlzs_snap_q,quantized_exact,5,0.9011737512240533,0.2,0.9670588235294114,1200,111240,0
2,dlzs_snap_q,quantized_exact,10,0.9185756789764761,0.4444444444444444,0.9768421052631578,1200,111240,0
2,dlzs_snap_q,quantized_exact,15,0.9221884682535356,0.4666666666666667,0.968325791855203,1200,111240,1
2,dlzs_snap_q,quantized_exact,20,0.9256380597430424,0.5789473684210527,0.953781512605041,1200,111240,0
2,dlzs_snap_q,quantized_exact,25,0.9297782220644575,0.6153846153846154,0.9488659793814431,1200,111240,1
2,dlzs_snap_q,quantized_exact,30,0.934868700843383,0.65625,0.953369530501438,1200,111240,0
2,dlzs_snap_q,quantized_exact,35,0.9404633478329166,0.6176470588235294,0.9560117302052792,1200,111240,2
2,dlzs_snap_q,quantized_exact,40,0.9459600001101709,0.6410256410256411,0.9613636363636362,1200,111240,0
2,dlzs_snap_q,quantized_exact,45,0.951107211473636,0.7045454545454546,0.9678571428571434,1200,111240,0
2,dlzs_snap_q,quantized_exact,50,0.9556202030136792,0.7346938775510204,0.9750224618149136,1200,111240,2
2,drum3,float,5,0.9036810244923428,0.3333333333333333,0.9651162790697672,1200,111240,2
2,drum3,float,10,0.9239181542250784,0.5,0.9777777777777773,1200,111240,2
2,drum3,float,15,0.9303368987679547,0.5714285714285714,0.9704830053667258,1200,111240,2
2,drum3,float,20,0.9349979077789243,0.5555555555555556,0.9626972740315631,1200,111240,5
2,drum3,float,25,0.9397900319008348,0.6363636363636364,0.9582027168234056,1200,111240,6
2,drum3,float,30,0.9448888287370714,0.6785714285714286,0.9621212121212115,1200,111240,11
2,drum3,float,35,0.9501019010886969,0.75,0.9654150197628452,1200,111240,8
2,drum3,float,40,0.9548174406896124,0.7380952380952381,0.9678670360110796,1200,111240,3
2,drum3,float,45,0.9593472646547235,0.7435897435897436,0.9716034271725826,1200,111240,10
2,drum3,float,50,0.9632384950199034,0.7674418604651163,0.9761006289308167,1200,111240,9
2,drum3,quantized_exact,5,0.9036807850517254,0.3333333333333333,0.9651162790697672,1200,111240,2
2,drum3,quantized_exact,10,0.9239176301361931,0.5,0.9777777777777773,1200,111240,2
2,drum3,quantized_exact,15,0.930334758293993,0.5714285714285714,0.9704830053667258,1200,111240,2
2,drum3,quantized_exact,20,0.9349985008386436,0.5555555555555556,0.9626972740315631,1200,111240,5
2,drum3,quantized_exact,25,0.9397916215701616,0.6363636363636364,0.9582027168234056,1200,111240,6
2,drum3,quantized_exact,30,0.9448868478014686,0.6785714285714286,0.9625420875420869,1200,111240,11
2,drum3,quantized_exact,35,0.9501031864867083,0.75,0.9654150197628452,1200,111240,8
2,drum3,quantized_exact,40,0.9548151822840623,0.7380952380952381,0.9678670360110796,1200,111240,3
2,drum3,quantized_exact,45,0.9593465822545362,0.7435897435897436,0.9716034271725826,1200,111240,10
2,drum3,quantized_exact,50,0.9632384090755434,0.7674418604651163,0.9761006289308167,1200,111240,9
2,drum4,float,5,0.9490197501033496,0.4,0.9950617283950617,1200,111240,0
2,drum4,float,10,0.9596715748703989,0.6,0.9912087912087914,1200,111240,0
2,drum4,float,15,0.9623449206120452,0.6666666666666666,0.9862637362637359,1200,111240,0
2,drum4,float,20,0.9649474795023795,0.7222222222222222,0.9813486370157813,1200,111240,3
2,drum4,float,25,0.9673870340233695,0.7727272727272727,0.980668756530825,1200,111240,2
2,drum4,float,30,0.9703828347793183,0.8076923076923077,0.981463414634146,1200,111240,1
2,drum4,float,35,0.9731267370169912,0.8235294117647058,0.9838483146067416,1200,111240,2
2,drum4,float,40,0.9757792704612968,0.8095238095238095,0.9844082211197727,1200,111240,0
2,drum4,float,45,0.9781922691075597,0.8444444444444444,0.98721590909091,1200,111240,2
2,drum4,float,50,0.980188737965183,0.8636363636363636,0.9886792452830179,1200,111240,4
2,drum4,quantized_exact,5,0.9490238575033452,0.4,0.9950617283950617,1200,111240,0
2,drum4,quantized_exact,10,0.9596662572859691,0.6,0.9912087912087914,1200,111240,0
2,drum4,quantized_exact,15,0.9623394457877028,0.6666666666666666,0.9862637362637359,1200,111240,0
2,drum4,quantized_exact,20,0.9649505485974902,0.7222222222222222,0.9813486370157813,1200,111240,3
2,drum4,quantized_exact,25,0.9673871277405456,0.7727272727272727,0.980668756530825,1200,111240,2
2,drum4,quantized_exact,30,0.9703816370794495,0.8076923076923077,0.981463414634146,1200,111240,1
2,drum4,quantized_exact,35,0.9731285935660152,0.8235294117647058,0.9841994382022472,1200,111240,2
2,drum4,quantized_exact,40,0.9757789929557006,0.8095238095238095,0.9844082211197727,1200,111240,0
2,drum4,quantized_exact,45,0.9781920818697368,0.8444444444444444,0.98721590909091,1200,111240,2
2,drum4,quantized_exact,50,0.9801895611400001,0.8636363636363636,0.9886792452830179,1200,111240,4
2,drum6,float,5,0.9865568872848034,0.6,1.0,1200,111240,0
2,drum6,float,10,0.9890891660115689,0.7777777777777778,1.0,1200,111240,1
2,drum6,float,15,0.9896553126750695,0.8461538461538461,0.9983948635634029,1200,111240,0
2,drum6,float,20,0.9902739417070355,0.85,0.9977362761743067,1200,111240,0
2,drum6,float,25,0.9908844613212309,0.8695652173913043,0.9975257731958763,1200,111240,1
2,drum6,float,30,0.9915734590432731,0.88,0.9963800904977376,1200,111240,0
2,drum6,float,35,0.992365625920733,0.9,0.9970674486803518,1200,111240,0
2,drum6,float,40,0.9930890870963625,0.9090909090909091,0.997029997029997,1200,111240,0
2,drum6,float,45,0.9938356431100215,0.918918918918919,0.9975335708413261,1200,111240,0
2,drum6,float,50,0.9943975268736339,0.926829268292683,0.9975009611687813,1200,111240,0
2,drum6,quantized_exact,5,0.9865572007311573,0.6,1.0,1200,111240,0
2,drum6,quantized_exact,10,0.9890867953858761,0.7777777777777778,1.0,1200,111240,1
2,drum6,quantized_exact,15,0.9896498570370572,0.8461538461538461,0.9983948635634029,1200,111240,0
2,drum6,quantized_exact,20,0.9902702756897126,0.85,0.9977362761743067,1200,111240,0
2,drum6,quantized_exact,25,0.9908854147010576,0.8695652173913043,0.9975257731958763,1200,111240,1
2,drum6,quantized_exact,30,0.9915700712446589,0.88,0.9963800904977376,1200,111240,0
2,drum6,quantized_exact,35,0.9923694953353148,0.9,0.9970674486803518,1200,111240,0
2,drum6,quantized_exact,40,0.9930900211140101,0.9090909090909091,0.997029997029997,1200,111240,0
2,drum6,quantized_exact,45,0.9938410626091388,0.918918918918919,0.9975335708413261,1200,111240,0
2,drum6,quantized_exact,50,0.994397291570556,0.926829268292683,0.9975009611687813,1200,111240,0
2,exact_int16,float,5,0.9999695559238135,0.8,1.0,1200,111240,0
2,exact_int16,float,10,0.9999783167424525,0.8888888888888888,1.0,1200,111240,0
2,exact_int16,float,15,0.9999736646005674,0.9230769230769231,1.0,1200,111240,0
2,exact_int16,float,20,0.9999722503396519,0.9411764705882353,1.0,1200,111240,0
2,exact_int16,float,25,0.9999707059728669,0.9523809523809523,1.0,1200,111240,0
2,exact_int16,float,30,0.9999739124612355,0.96,1.0,1200,111240,0
2,exact_int16,float,35,0.9999811123916724,0.9655172413793104,1.0,1200,111240,0
2,exact_int16,float,40,0.9999790641504118,0.9696969696969697,1.0,1200,111240,0
2,exact_int16,float,45,0.9999726610152238,0.972972972972973,1.0,1200,111240,0
2,exact_int16,float,50,0.9999819703227132,0.975609756097561,1.0,1200,111240,0
2,exact_int16,quantized_exact,5,1.0,1.0,1.0,1200,111240,0
2,exact_int16,quantized_exact,10,1.0,1.0,1.0,1200,111240,0
2,exact_int16,quantized_exact,15,1.0,1.0,1.0,1200,111240,0
2,exact_int16,quantized_exact,20,1.0,1.0,1.0,1200,111240,0
2,exact_int16,quantized_exact,25,1.0,1.0,1.0,1200,111240,0
2,exact_int16,quantized_exact,30,1.0,1.0,1.0,1200,111240,0
2,exact_int16,quantized_exact,35,1.0,1.0,1.0,1200,111240,0
2,exact_int16,quantized_exact,40,1.0,1.0,1.0,1200,111240,0
2,exact_int16,quantized_exact,45,1.0,1.0,1.0,1200,111240,0
2,exact_int16,quantized_exact,50,1.0,1.0,1.0,1200,111240,0
2,mitchell,float,5,0.9771299656742951,0.4,1.0,1200,111240,0
2,mitchell,float,10,0.9816704930655599,0.7,0.9979381443298969,1200,111240,0
2,mitchell,float,15,0.9830124352353002,0.7857142857142857,0.9963800904977373,1200,111240,0
2,mitchell,float,20,0.9840655291795687,0.8,0.9950617283950618,1200,111240,0
2,mitchell,float,25,0.9852984955273617,0.8636363636363636,0.9943999999999997,1200,111240,0
2,mitchell,float,30,0.9864260338337412,0.8571428571428571,0.9935897435897435,1200,111240,0
2,mitchell,float,35,0.9878138044004606,0.8709677419354839,0.9938080495356035,1200,111240,0
2,mitchell,float,40,0.9890028389920544,0.8823529411764706,0.9943820224719104,1200,111240,0
2,mitchell,float,45,0.9901004372219294,0.9,0.9948412698412702,1200,111240,0
2,mitchell,float,50,0.9910372044383428,0.9215686274509803,0.9958670260557049,1200,111240,0
2,mitchell,quantized_exact,5,0.9771369468830554,0.4,1.0,1200,111240,0
2,mitchell,quantized_exact,10,0.9816692578353491,0.7,0.9979381443298969,1200,111240,0
2,mitchell,quantized_exact,15,0.9830149458828888,0.7857142857142857,0.9963800904977373,1200,111240,0
2,mitchell,quantized_exact,20,0.9840634137627595,0.8,0.9950617283950618,1200,111240,0
2,mitchell,quantized_exact,25,0.9852938409221902,0.8636363636363636,0.9943999999999997,1200,111240,0
2,mitchell,quantized_exact,30,0.9864280865120315,0.8571428571428571,0.9935897435897435,1200,111240,0
2,mitchell,quantized_exact,35,0.9878129789751089,0.8709677419354839,0.9938080495356035,1200,111240,0
2,mitchell,quantized_exact,40,0.9890032857019256,0.8823529411764706,0.9943820224719104,1200,111240,0
2,mitchell,quantized_exact,45,0.9901002551531076,0.9,0.9948412698412702,1200,111240,0
2,mitchell,quantized_exact,50,0.9910380977074392,0.9215686274509803,0.9958670260557049,1200,111240,0
3,dlzs_comp_k,float,5,0.935349995573453,0.4,0.9741176470588233,1200,111240,0
3,dlzs_comp_k,float,10,0.9439726041200484,0.5,0.9722222222222218,1200,111240,0
3,dlzs_comp_k,float,15,0.9462474530779035,0.6153846153846154,0.9694444444444446,1200,111240,0
3,dlzs_comp_k,float,20,0.9488606758818082,0.6470588235294118,0.9709342560553627,1200,111240,0
3,dlzs_comp_k,float,25,0.9520845471740063,0.6666666666666666,0.9725897920604921,1200,111240,0
3,dlzs_comp_k,float,30,0.9558292513129978,0.75,0.9746606334841633,1200,111240,0
3,dlzs_comp_k,float,35,0.9597120543358005,0.7837837837837838,0.9754398826979476,1200,111240,0
3,dlzs_comp_k,float,40,0.9634853411846387,0.7837837837837838,0.9761245674740474,1200,111240,0
3,dlzs_comp_k,float,45,0.9670127189546907,0.7777777777777778,0.980166175288126,1200,111240,0
3,dlzs_comp_k,float,50,0.969973870043131,0.8095238095238095,0.9815789473684211,1200,111240,0
3,dlzs_comp_k,quantized_exact,5,0.9353447636593919,0.4,0.9741176470588233,1200,111240,0
3,dlzs_comp_k,quantized_exact,10,0.9439748749112225,0.5,0.9722222222222218,1200,111240,0
3,dlzs_comp_k,quantized_exact,15,0.9462450038623897,0.6153846153846154,0.9694444444444446,1200,111240,0
3,dlzs_comp_k,quantized_exact,20,0.9488575971445959,0.6470588235294118,0.9709342560553627,1200,111240,0
3,dlzs_comp_k,quantized_exact,25,0.952080920901664,0.6666666666666666,0.9725897920604921,1200,111240,0
3,dlzs_comp_k,quantized_exact,30,0.9558313627994142,0.75,0.9746606334841633,1200,111240,0
3,dlzs_comp_k,quantized_exact,35,0.9597128044415381,0.7837837837837838,0.9754398826979476,1200,111240,0
3,dlzs_comp_k,quantized_exact,40,0.9634857103984621,0.7837837837837838,0.9761245674740474,1200,111240,0
3,dlzs_comp_k,quantized_exact,45,0.9670118444809332,0.7777777777777778,0.980166175288126,1200,111240,0
3,dlzs_comp_k,quantized_exact,50,0.9699757318784722,0.8095238095238095,0.9815789473684211,1200,111240,0
3,dlzs_comp_q,float,5,0.9601094005082215,0.4,0.9913978494623654,1200,111240,0
3,dlzs_comp_q,float,10,0.9601487878475234,0.5555555555555556,0.9814814814814813,1200,111240,0
3,dlzs_comp_q,float,15,0.9597845541687745,0.6428571428571429,0.9791332263242377,1200,111240,0
3,dlzs_comp_q,float,20,0.9610242939628018,0.6470588235294118,0.9799307958477502,1200,111240,0
3,dlzs_comp_q,float,25,0.9629529549192071,0.6956521739130435,0.9806238185255205,1200,111240,0
3,dlzs_comp_q,float,30,0.9656779253943523,0.7037037037037037,0.9784798534798534,1200,111240,0
3,dlzs_comp_q,float,35,0.9685785901088327,0.7941176470588235,0.9811764705882355,1200,111240,0
3,dlzs_comp_q,float,40,0.9714370832402903,0.8108108108108109,0.981288981288981,1200,111240,0
3,dlzs_comp_q,float,45,0.9740377941382419,0.8,0.9818594104308378,1200,111240,0
3,dlzs_comp_q,float,50,0.9765829558040474,0.82,0.9846523668639046,1200,111240,0
3,dlzs_comp_q,quantized_exact,5,0.9601119571534855,0.4,0.9913978494623654,1200,111240,0
3,dlzs_comp_q,quantized_exact,10,0.9601509146490756,0.5555555555555556,0.9814814814814813,1200,111240,0
3,dlzs_comp_q,quantized_exact,15,0.959786744475904,0.6428571428571429,0.9791332263242377,1200,111240,0
3,dlzs_comp_q,quantized_exact,20,0.9610249793837837,0.6470588235294118,0.9799307958477502,1200,111240,0
3,dlzs_comp_q,quantized_exact,25,0.9629505145580346,0.6956521739130435,0.9806238185255205,1200,111240,0
3,dlzs_comp_q,quantized_exact,30,0.9656762319590515,0.7037037037037037,0.9784798534798534,1200,111240,0
